"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"72","RT @DhanushTeluguF: Sensational 25th movie..
Highest collection in his career..
#Rajini - #Bhairavi
#Suriya - #Singam 
#Dhanush - #VIP 

Th…",FALSE,0,NA,2021-01-21 15:45:46,FALSE,NA,"1352281241593155586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhanush43208118",2,TRUE,FALSE,NA,NA
"73","@Gk_naidu_ @Simtaan @VickyIND3 @ThalapathiRISHI @actorvijay @rajinikanth I agree prabhas has become more popular th… https://t.co/LI0vl4XDoS",FALSE,1,"Gk_naidu_",2021-01-21 15:45:37,TRUE,"1352275375871574017","1352281201508311043","1064053347164930048","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JokerForAll1",0,FALSE,FALSE,NA,NA
"74","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 15:43:18,FALSE,NA,"1352280618864832513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhanush43208118",22,TRUE,FALSE,NA,NA
"75","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 15:40:22,FALSE,NA,"1352279881778823169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhanush43208118",16,TRUE,FALSE,NA,NA
"76","#Ajith still JUST SURVIVING

though 
HUGE FAN BASE
HUGE OPENING
NO MINIMUM GUARANTEE of SUCCESS

#Rajini HAD it ear… https://t.co/iO2CyhCKb0",FALSE,2,NA,2021-01-21 15:27:21,TRUE,NA,"1352276606677512201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cinema_Soul",0,FALSE,FALSE,NA,NA
"77","RT @Funnyma82213333: Common pt..Respective IH kings,,who were BO rulers are at same place no :4
#sharukhkhan #sharukh 
#Rajinikanth #Rajini…",FALSE,0,NA,2021-01-21 14:15:39,FALSE,NA,"1352258561435344896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PawanKalyan____",51,TRUE,FALSE,NA,NA
"78","Rajini Master in Smiling with pain<U+0001F494> King in This Kind of Situation/Scenes in movies...!!!
#Rajinikanth #rajinified… https://t.co/pgSZORpIOh",FALSE,2,NA,2021-01-21 14:03:00,TRUE,NA,"1352255379644637185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shankstar16",0,FALSE,FALSE,NA,NA
"79","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 13:54:40,FALSE,NA,"1352253278986256384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","freakout_Boy18",16,TRUE,FALSE,NA,NA
"80","@JokerForAll1 @prasannavsn93 @BourbonMahesh That's what u say #SocialMedia Generation and has huge popularity..
Wis… https://t.co/ErI1T9BO38",FALSE,4,"JokerForAll1",2021-01-21 13:50:37,TRUE,"1352251562345725955","1352252260638621699","1215575261585915904","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosTho20",0,FALSE,FALSE,NA,NA
"81","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 13:42:34,FALSE,NA,"1352250237864144898",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","its__beast",16,TRUE,FALSE,NA,NA
"82","RT @DhanushTeluguF: This is my most views video and liked by @SunnyLeone madam...
#Rajini 
ASURAN DHANUSH 
#Dhanush #JagameThandhiram #Karn…",FALSE,0,NA,2021-01-21 13:37:51,FALSE,NA,"1352249048233775107",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dfan_yazhini",8,TRUE,FALSE,NA,NA
"83","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 13:36:55,FALSE,NA,"1352248813591748609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dfan_yazhini",16,TRUE,FALSE,NA,NA
"84","RT @DhanushTeluguF: This is my most views video and liked by @SunnyLeone madam...
#Rajini 
ASURAN DHANUSH 
#Dhanush #JagameThandhiram #Karn…",FALSE,0,NA,2021-01-21 13:31:34,FALSE,NA,"1352247467643793410",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iam__hybues",8,TRUE,FALSE,NA,NA
"85","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 13:30:05,FALSE,NA,"1352247094233321473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iam__hybues",16,TRUE,FALSE,NA,NA
"86","@rafique06 @666King66 #Rajini sir movie main benefit is he doesn't need big director to create hype..  he is Enough… https://t.co/NuAdJSY7ZV",FALSE,1,"rafique06",2021-01-21 13:25:03,TRUE,"1352240463609098241","1352245826366574593","1284376495389962241","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosTho20",0,FALSE,FALSE,NA,NA
"87","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 13:17:25,FALSE,NA,"1352243906436468738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SBharat24354676",22,TRUE,FALSE,NA,NA
"88","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 13:15:27,FALSE,NA,"1352243411420549125",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhanush63314603",22,TRUE,FALSE,NA,NA
"89","RT @V4umedia_: #DrShantha made his patient to visit #Thalaivar #Rajini | 67 Years Served People in #AdyarCancerInstitute!

Link<U+0001F447><U+0001F447>
https://t…",FALSE,0,NA,2021-01-21 13:14:30,FALSE,NA,"1352243171967725577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Visvesvaran1891",2,TRUE,FALSE,NA,NA
"90","RT @DhanushTeluguF: Sensational 25th movie..
Highest collection in his career..
#Rajini - #Bhairavi
#Suriya - #Singam 
#Dhanush - #VIP 

Th…",FALSE,0,NA,2021-01-21 13:03:35,FALSE,NA,"1352240424799223808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ManojReddieDHFM",2,TRUE,FALSE,NA,NA
"91","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 13:03:22,FALSE,NA,"1352240368905949188",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ManojReddieDHFM",22,TRUE,FALSE,NA,NA
"92","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 13:01:26,FALSE,NA,"1352239884954583042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhanushSuriyaFc",16,TRUE,FALSE,NA,NA
"93","This is my most views video and liked by @SunnyLeone madam...
#Rajini 
ASURAN DHANUSH 
#Dhanush #JagameThandhiram… https://t.co/6oE66E1Wg3",FALSE,1,NA,2021-01-21 12:52:27,TRUE,NA,"1352237625436827648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhanushTeluguF",8,FALSE,FALSE,NA,NA
"94","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:50:57,FALSE,NA,"1352237244367572994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SSMBTrends16",22,TRUE,FALSE,NA,NA
"95","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 12:49:41,FALSE,NA,"1352236928691630080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dhanush__0011",16,TRUE,FALSE,NA,NA
"96","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 12:48:33,FALSE,NA,"1352236642417840128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surendar1905",16,TRUE,FALSE,NA,NA
"97","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 12:47:02,FALSE,NA,"1352236260052463620",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dhanush_Rithik1",16,TRUE,FALSE,NA,NA
"98","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 12:45:56,FALSE,NA,"1352235983094251522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arivu_S_",16,TRUE,FALSE,NA,NA
"99","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 12:43:44,FALSE,NA,"1352235429819342850",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dhanush_heroes",16,TRUE,FALSE,NA,NA
"100","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 12:43:02,FALSE,NA,"1352235255588012033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Srinath89878291",16,TRUE,FALSE,NA,NA
"101","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 12:42:29,FALSE,NA,"1352235116316172290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SullanSiva1",16,TRUE,FALSE,NA,NA
"102","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 12:41:39,FALSE,NA,"1352234904642174976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeluguDFC",16,TRUE,FALSE,NA,NA
"103","RT @DhanushTeluguF: @dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush tit…",FALSE,0,NA,2021-01-21 12:41:31,FALSE,NA,"1352234871914065923",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lalithraina",16,TRUE,FALSE,NA,NA
"104","@dhanushkraja annaya please fix as #Rajini sir title cards..
#Vip bgm for @wunderbarfilms 
#Asuran bgm for #Dhanush… https://t.co/Q5nS7JyjJG",FALSE,11,"dhanushkraja",2021-01-21 12:39:56,TRUE,NA,"1352234472226213893","152251488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhanushTeluguF",16,FALSE,FALSE,NA,NA
"105","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:38:39,FALSE,NA,"1352234151512928263",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ArJunMohanan13",22,TRUE,FALSE,NA,NA
"106","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:37:48,FALSE,NA,"1352233938756923399",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atluri_chowdary",22,TRUE,FALSE,NA,NA
"107","RT @TeluguTvExpress: Top Rated Dubbing Movies In it's premiere Telecast 
. 
#Robo --  19.04
#Bichagadu -- 18.75
#Kabali -- 14.52
#Kanchana3…",FALSE,0,NA,2021-01-21 12:31:55,FALSE,NA,"1352232457207123970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KD_Siva_",7,TRUE,FALSE,NA,NA
"108","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:24:44,FALSE,NA,"1352230649512427520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sash0411075",22,TRUE,FALSE,NA,NA
"109","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:24:42,FALSE,NA,"1352230638988922881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajaNakkantti3",22,TRUE,FALSE,NA,NA
"110","RT @srikanthkaran33: Padayppa - Just the Vetri kodi kattu song enough for me to be motivated whenever am down!!
#Rajini https://t.co/QjR2k1…",FALSE,0,NA,2021-01-21 12:19:12,FALSE,NA,"1352229257867456512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rafique06",1,TRUE,FALSE,NA,NA
"111","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:17:29,FALSE,NA,"1352228824449126400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeluguDFC",22,TRUE,FALSE,NA,NA
"112","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:16:38,FALSE,NA,"1352228611131011074",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PrabhaAjithFan",22,TRUE,FALSE,NA,NA
"113","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:12:10,FALSE,NA,"1352227487296569346",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sunpicturessss",22,TRUE,FALSE,NA,NA
"114","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:08:52,FALSE,NA,"1352226657063473156",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Prabhu_56Rt",22,TRUE,FALSE,NA,NA
"115","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:06:15,FALSE,NA,"1352225998931017728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shalu_maa_",22,TRUE,FALSE,NA,NA
"116","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:03:19,FALSE,NA,"1352225258317651968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jinxah27",22,TRUE,FALSE,NA,NA
"117","RT @DhanushTeluguF: Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet 

#Jagam…",FALSE,0,NA,2021-01-21 12:02:31,FALSE,NA,"1352225058865860608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nithishkutty4",22,TRUE,FALSE,NA,NA
"118","Quote ur 1st #YourFavHero movie in theater.. Fan from which movie

#Dhanush
For me #Mourya 
Fan from #Dhoolpet… https://t.co/ELOvKvQ9wb",FALSE,7,NA,2021-01-21 12:01:00,TRUE,NA,"1352224674063634435",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhanushTeluguF",22,FALSE,FALSE,NA,NA
"119","Sensational 25th movie..
Highest collection in his career..
#Rajini - #Bhairavi
#Suriya - #Singam 
#Dhanush - #VIP… https://t.co/OEzbQyqPVJ",FALSE,1,NA,2021-01-21 11:24:01,TRUE,NA,"1352215368580780037",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhanushTeluguF",2,FALSE,FALSE,NA,NA
"120","RT @Funnyma82213333: Common pt..Respective IH kings,,who were BO rulers are at same place no :4
#sharukhkhan #sharukh 
#Rajinikanth #Rajini…",FALSE,0,NA,2021-01-21 11:10:42,FALSE,NA,"1352212017835175937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dasarisivakum19",51,TRUE,FALSE,NA,NA
"121","RT @Funnyma82213333: Common pt..Respective IH kings,,who were BO rulers are at same place no :4
#sharukhkhan #sharukh 
#Rajinikanth #Rajini…",FALSE,0,NA,2021-01-21 11:01:07,FALSE,NA,"1352209605699334144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandeep_8696",51,TRUE,FALSE,NA,NA
"122","RT @TeluguTvExpress: Top Rated Dubbing Movies In it's premiere Telecast 
. 
#Robo --  19.04
#Bichagadu -- 18.75
#Kabali -- 14.52
#Kanchana3…",FALSE,0,NA,2021-01-21 09:59:13,FALSE,NA,"1352194027148349440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NadendlaSamanth",7,TRUE,FALSE,NA,NA
"123","RT @TeluguTvExpress: Top Rated Dubbing Movies In it's premiere Telecast 
. 
#Robo --  19.04
#Bichagadu -- 18.75
#Kabali -- 14.52
#Kanchana3…",FALSE,0,NA,2021-01-21 09:48:39,FALSE,NA,"1352191368307773441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tarunpilla_",7,TRUE,FALSE,NA,NA
"124","RT @Funnyma82213333: Common pt..Respective IH kings,,who were BO rulers are at same place no :4
#sharukhkhan #sharukh 
#Rajinikanth #Rajini…",FALSE,0,NA,2021-01-21 09:43:55,FALSE,NA,"1352190178459222016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CultUsthad",51,TRUE,FALSE,NA,NA
"125","RT @Sakthi7301: so #Master also never collect 15Cr+ 
@actorvijay  needs mini 5yrs to touch #Rajini-in real accountable BO area #chennai -th…",FALSE,0,NA,2021-01-21 09:43:40,FALSE,NA,"1352190116182204416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vishnu96104884",6,TRUE,FALSE,NA,NA
"126","RT @Funnyma82213333: Common pt..Respective IH kings,,who were BO rulers are at same place no :4
#sharukhkhan #sharukh 
#Rajinikanth #Rajini…",FALSE,0,NA,2021-01-21 09:37:57,FALSE,NA,"1352188677342994432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TejaPsp58405802",51,TRUE,FALSE,NA,NA
"127","RT @Funnyma82213333: Common pt..Respective IH kings,,who were BO rulers are at same place no :4
#sharukhkhan #sharukh 
#Rajinikanth #Rajini…",FALSE,0,NA,2021-01-21 09:35:32,FALSE,NA,"1352188069605040131",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajaPSPKfan",51,TRUE,FALSE,NA,NA
"128","Top Rated Dubbing Movies In it's premiere Telecast 
. 
#Robo --  19.04
#Bichagadu -- 18.75
#Kabali -- 14.52… https://t.co/8pRlUUhPHA",FALSE,20,NA,2021-01-21 09:19:31,TRUE,NA,"1352184037348044801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeluguTvExpress",7,FALSE,FALSE,NA,NA
"129","RT @Funnyma82213333: Common pt..Respective IH kings,,who were BO rulers are at same place no :4
#sharukhkhan #sharukh 
#Rajinikanth #Rajini…",FALSE,0,NA,2021-01-21 09:17:07,FALSE,NA,"1352183432051245056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Guruprasad205",51,TRUE,FALSE,NA,NA
"130","RT @Funnyma82213333: Common pt..Respective IH kings,,who were BO rulers are at same place no :4
#sharukhkhan #sharukh 
#Rajinikanth #Rajini…",FALSE,0,NA,2021-01-21 09:04:00,FALSE,NA,"1352180131607977988",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shivara11982399",51,TRUE,FALSE,NA,NA
"131","RT @Funnyma82213333: Common pt..Respective IH kings,,who were BO rulers are at same place no :4
#sharukhkhan #sharukh 
#Rajinikanth #Rajini…",FALSE,0,NA,2021-01-21 08:57:28,FALSE,NA,"1352178487809826819",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Raviram35412382",51,TRUE,FALSE,NA,NA
